file,Utterance,speaker,emotion,Scene_ID,Utterance_ID,Season,Episode,Start_Time,End_Time,split
sea3_ep7_sc11_utt20.mp4,"Okay, well it this bed isn't new, how come there is plastic on the mattress?",['Chandler Bing'],power,11,20,3,7,00:16:30.280,00:16:38.371,train
sea3_ep7_sc11_utt21.mp4,Sometimes I have bad dreams.,['Monica Geller'],fear,11,21,3,7,00:16:34.201,00:16:35.660,train
sea3_ep7_sc12_utt2.mp4,"Look, I just saw my best friends brains smeared across the canvas, that's not gonna be me, not me.",['Student'],fear,12,2,3,7,00:16:40.749,00:16:54.512,train
sea3_ep7_sc12_utt3.mp4,Wow! That was good. That was... Tweezers?,['Joey Tribbiani'],happiness,12,3,3,7,00:16:55.014,00:17:02.812,train
sea3_ep7_sc12_utt4.mp4,No.,['Student'],neutral,12,4,3,7,00:16:57.891,00:16:59.225,train
sea3_ep7_sc12_utt5.mp4,Whoa. That was really good.,['Joey Tribbiani'],happiness,12,5,3,7,00:17:00.269,00:17:02.812,train
sea3_ep7_sc12_utt6.mp4,"Thanks, any suggestions?",['Student'],neutral,12,6,3,7,00:17:03.731,00:17:06.774,train
sea3_ep7_sc13_utt2.mp4,You told him to play the boxer gay!!,['Chandler Bing'],anger,13,2,3,7,00:17:11.572,00:17:22.331,train
sea3_ep7_sc13_utt3.mp4,"Well, I-I might've said supergay.",['Joey Tribbiani'],fear,13,3,3,7,00:17:13.449,00:17:22.331,train
sea3_ep7_sc13_utt4.mp4,You totally screwed him over.,['Chandler Bing'],anger,13,4,3,7,00:17:19.705,00:17:22.331,train
sea3_ep7_sc13_utt5.mp4,"Joey, you're this guy's teacher. I mean how could you do this?",['Monica Geller'],anger,13,5,3,7,00:17:26.462,00:17:36.471,train
sea3_ep7_sc13_utt6.mp4,"Because, Monica, the guy's so good, and I really, really want this part.",['Joey Tribbiani'],peace,13,6,3,7,00:17:36.638,00:17:41.184,train
sea3_ep7_sc13_utt7.mp4,"Well, if you really, really want it, then it's okay.",['Phoebe Buffay'],neutral,13,7,3,7,00:17:38.891,00:17:44.353,train
sea3_ep7_sc16_utt2.mp4,"Uh, may I help you?",['Jester'],neutral,16,2,3,7,00:17:41.518,00:17:44.353,train
sea3_ep7_sc16_utt4.mp4,"Look, it's like I told you, there's nothing I can do. You signed for it, Monica Velula Geller.",['Jester'],anger,16,4,3,7,00:21:28.954,00:21:37.837,train
sea3_ep7_sc16_utt5.mp4,"All right, Jester man, look we wanna see the king.",['Joey Tribbiani'],anger,16,5,3,7,00:21:33.542,00:21:40.715,train
sea3_ep7_sc16_utt6.mp4,Nobody sees the king!,['Jester'],anger,16,6,3,7,00:21:38.547,00:21:40.715,train
sea3_ep7_sc16_utt7.mp4,"Oh-ho-kay, I'm talking to the king.",['Joey Tribbiani'],anger,16,7,3,7,00:21:40.882,00:21:45.928,train
sea3_ep7_sc16_utt8.mp4,Hey! You can't go back there!,['Jester'],anger,16,8,3,7,00:21:46.138,00:21:48.097,train
sea3_ep7_sc16_utt10.mp4,Oh my God.,['Janice Litman Goralnik'],fear,16,10,3,7,00:21:53.854,00:21:57.732,train
sea3_ep10_sc1_utt2.mp4,"Eh..., I don't, I don't know.",['Chandler Bing'],neutral,1,2,3,10,00:00:02.877,00:00:05.337,train
sea3_ep10_sc1_utt3.mp4,What?,['Rachel Green'],neutral,1,3,3,10,00:00:05.505,00:00:07.923,train
sea3_ep10_sc1_utt5.mp4,Rachel?,['Gunther'],neutral,1,5,3,10,00:00:08.091,00:00:11.677,train
sea3_ep10_sc1_utt6.mp4,Yeah.,['Rachel Green'],neutral,1,6,3,10,00:00:11.886,00:00:14.013,train
sea3_ep10_sc1_utt8.mp4,"Oh, sure! Do you need me to train somebody new?",['Rachel Green'],happiness,1,8,3,10,00:00:18.351,00:00:21.103,train
sea3_ep10_sc1_utt9.mp4,"Good one. Actually, ah, Terry wants you to take the training again, whenever.",['Gunther'],power,1,9,3,10,00:00:21.271,00:00:28.694,train
sea3_ep10_sc1_utt10.mp4,"Eh, do you believe that?",['Rachel Green'],anger,1,10,3,10,00:00:24.774,00:00:28.694,train
sea3_ep10_sc1_utt11.mp4,Yeah?,['Chandler Bing'],neutral,1,11,3,10,00:00:28.862,00:00:29.903,train
sea3_ep10_sc2_utt2.mp4,"So that's two boxes of the Holiday Macaroons. On behalf of the Brown Birds of America, I salute you.",['Sarah Tuttle'],neutral,2,2,3,10,00:00:30.864,00:01:40.891,train
sea3_ep10_sc2_utt3.mp4,"Just admit it Chandler, you have no backhand.",['Ross Geller'],neutral,2,3,3,10,00:01:41.059,00:01:46.438,train
sea3_ep10_sc2_utt4.mp4,"Excuse me little one, I have a very solid backhand.",['Chandler Bing'],happiness,2,4,3,10,00:01:43.937,00:01:49.733,train
sea3_ep10_sc2_utt5.mp4,Shielding your face and shrieking like a girl... is not a backhand.,['Ross Geller'],peace,2,5,3,10,00:01:46.606,00:01:53.153,train
sea3_ep10_sc2_utt6.mp4,I was shrieking... like a Marine.,['Chandler Bing'],happiness,2,6,3,10,00:01:49.901,00:01:53.153,train
sea3_ep10_sc2_utt8.mp4,All right here. Watch me execute the three 'P's of championship play. Power. Precision. and penache.,['Ross Geller'],power,2,8,3,10,00:01:53.321,00:02:06.333,train
sea3_ep10_sc3_utt2.mp4,You broke a little girl's leg?!!,['Monica Geller'],anger,3,2,3,10,00:01:56.699,00:01:59.660,train
sea3_ep10_sc3_utt3.mp4,I know. I feel horrible. Okay.,['Ross Geller'],sadness,3,3,3,10,00:02:18.388,00:02:20.639,train
sea3_ep10_sc3_utt4.mp4,Says here that a muppet got whacked on Seasame Street last night. Where exactly were around ten-ish?,['Chandler Bing'],neutral,3,4,3,10,00:02:20.807,00:02:28.730,train
sea3_ep10_sc3_utt5.mp4,"Well, I'm gonna go see her. I want to bring her something, what do you think she'll like?",['Ross Geller'],fear,3,5,3,10,00:02:25.979,00:02:36.280,train
sea3_ep10_sc3_utt6.mp4,"Maybe a Hello Kitty doll, the ability to walk...",['Monica Geller'],anger,3,6,3,10,00:02:33.611,00:02:36.280,train
sea3_ep10_sc3_utt8.mp4,I'm gonna get back to retraining.,['Rachel Green'],neutral,3,8,3,10,00:02:36.447,00:02:42.202,train
sea3_ep10_sc3_utt9.mp4,"All right, see you guys.",['Ross Geller'],sadness,3,9,3,10,00:02:41.161,00:02:44.371,train
sea3_ep10_sc3_utt10.mp4,"Look out kids, he's coming!",['Chandler Bing'],sadness,3,10,3,10,00:02:42.370,00:02:44.371,train
sea3_ep10_sc3_utt11.mp4,And I gotta go sell some Christmas trees.,['Joey Tribbiani'],neutral,3,11,3,10,00:02:46.749,00:02:53.964,train
sea3_ep10_sc3_utt12.mp4,"Have fun. Oh wait, no, don't! I forgot I am totally against that now.",['Phoebe Buffay'],anger,3,12,3,10,00:02:54.132,00:03:00.012,train
sea3_ep10_sc3_utt13.mp4,What? Me having a job?,['Joey Tribbiani'],fear,3,13,3,10,00:02:56.718,00:03:00.012,train
sea3_ep10_sc3_utt14.mp4,"No, no, I am against innocent trees being cut down in their prime, and their, their corpses grotesquely dressed in like tinsel and twinkly lights. Hey, how do you sleep at night?",['Phoebe Buffay'],anger,3,14,3,10,00:03:00.972,00:03:16.820,train
sea3_ep10_sc3_utt16.mp4,Really?,['Phoebe Buffay'],anger,3,16,3,10,00:03:03.975,00:03:08.437,train
sea3_ep10_sc3_utt18.mp4,"Yes. Yes, and ah, ah, the trees are happy too, because for most of them, it's the only chance to see New York.",['Chandler Bing'],power,3,18,3,10,00:03:27.749,00:03:44.223,train
sea3_ep10_sc3_utt21.mp4,"Gunther, Gunther, please, I've worked here for two and a half years, I know the empty trays go over there.",['Rachel Green'],anger,3,21,3,10,00:03:50.813,00:03:57.194,train
sea3_ep10_sc3_utt22.mp4,What if you put them here.,['Gunther'],anger,3,22,3,10,00:03:57.362,00:04:00.280,train
sea3_ep10_sc3_utt24.mp4,They already do. That's why they call it the 'tray spot.',['Gunther'],neutral,3,24,3,10,00:04:09.791,00:04:14.795,train
sea3_ep10_sc3_utt25.mp4,"Gee, I always heard them talk about that, I just always thought that it was a club they went to. Oh God, I'm, I'm sorry.",['Rachel Green'],sadness,3,25,3,10,00:04:15.296,00:04:28.308,train
sea3_ep10_sc3_utt26.mp4,It's all right. Sweetheart.,['Gunther'],peace,3,26,3,10,00:04:19.133,00:04:25.514,train
sea3_ep10_sc4_utt3.mp4,"Well, I kinda wanted to sell the cookies. The girl who sells the most wins a trip to Spacecamp, and gets to sit in a real space shuttle.",['Sarah Tuttle'],happiness,4,3,3,10,00:04:42.282,00:04:49.788,train
sea3_ep10_sc4_utt4.mp4,"Wow, you ah, you really like all this space stuff, huh?",['Ross Geller'],peace,4,4,3,10,00:04:47.620,00:04:54.626,train
sea3_ep10_sc4_utt6.mp4,I think you would have to clean a whole lot of apartments to go all the way to India.,['Ross Geller'],neutral,4,6,3,10,00:04:58.506,00:05:08.348,train
sea3_ep10_sc4_utt7.mp4,"No. The one in Atlantic City, Dad loves the slots. He says he's gonna double the college money my Grandma left me.",['Sarah Tuttle'],power,4,7,3,10,00:05:08.516,00:05:17.232,train
sea3_ep10_sc4_utt8.mp4,"Huh. Well, good luck to Dad. Say, how many more boxes would you have to sell in order to win?",['Ross Geller'],neutral,4,8,3,10,00:05:18.276,00:05:28.910,train
sea3_ep10_sc4_utt9.mp4,The girl who won last year sold four hundred and seventy-five.,['Sarah Tuttle'],neutral,4,9,3,10,00:05:29.120,00:05:36.460,train
sea3_ep10_sc4_utt10.mp4,Yeah.,['Ross Geller'],neutral,4,10,3,10,00:05:33.583,00:05:36.460,train
sea3_ep10_sc4_utt11.mp4,"So far, I've sold seventy-five.",['Sarah Tuttle'],neutral,4,11,3,10,00:05:39.213,00:05:45.177,train
sea3_ep10_sc4_utt12.mp4,"Four hundred, huh? Well, that sounds do-able. How much are the boxes?",['Ross Geller'],fear,4,12,3,10,00:05:41.799,00:05:46.511,train
sea3_ep10_sc4_utt13.mp4,Five dollars a box.,['Sarah Tuttle'],happiness,4,13,3,10,00:05:45.345,00:05:46.511,train
sea3_ep10_sc4_utt14.mp4,And what is second prize?,['Ross Geller'],fear,4,14,3,10,00:05:47.180,00:05:49.431,train
sea3_ep10_sc4_utt15.mp4,"A ten speed bike. But, I'd rather have something my Dad couldn't sell.",['Sarah Tuttle'],power,4,15,3,10,00:05:50.266,00:05:58.523,train
sea3_ep10_sc4_utt16.mp4,"Well, that makes sense.",['Ross Geller'],peace,4,16,3,10,00:05:51.726,00:05:54.311,train
sea3_ep10_sc4_utt17.mp4,"Could you do me one favor, if it's not too much trouble?",['Sarah Tuttle'],neutral,4,17,3,10,00:05:57.106,00:06:01.568,train
sea3_ep10_sc4_utt18.mp4,"Yeah, Sarah, anything.",['Ross Geller'],peace,4,18,3,10,00:05:58.983,00:06:01.568,train
sea3_ep10_sc5_utt2.mp4,Yesss?,['Woman'],fear,5,2,3,10,00:06:01.736,00:06:05.197,train
sea3_ep10_sc5_utt3.mp4,"Hi, I'm selling Brown Bird cookies.",['Ross Geller'],peace,5,3,3,10,00:06:26.969,00:06:31.056,train
sea3_ep10_sc5_utt4.mp4,"You're no Brown Bird, I can see you through my peephole.",['Woman'],fear,5,4,3,10,00:06:28.429,00:06:36.228,train
sea3_ep10_sc5_utt5.mp4,"No, hi, I'm, I'm an honorary Brown Bird",['Ross Geller'],happiness,5,5,3,10,00:06:31.224,00:06:36.228,train
sea3_ep10_sc5_utt6.mp4,What does that mean?,['Woman'],fear,5,6,3,10,00:06:37.063,00:06:40.857,train
sea3_ep10_sc5_utt7.mp4,"Ah, well, it means that I can sell cookies, but I'm not invited to sleep-overs.",['Ross Geller'],neutral,5,7,3,10,00:06:41.025,00:06:50.117,train
sea3_ep10_sc5_utt8.mp4,"I can dial 9-1-1 at the touch of a button, y'know. Now, go away!",['Woman'],anger,5,8,3,10,00:06:50.284,00:06:59.251,train
sea3_ep10_sc5_utt9.mp4,"No, please, please, um, it's for a poor little girl who wants to go to Spacecamp more than anything in the world.",['Ross Geller'],fear,5,9,3,10,00:06:57.917,00:07:05.966,train
sea3_ep10_sc5_utt10.mp4,"I'm pressing, a policeman is on his way.",['Woman'],anger,5,10,3,10,00:07:06.134,00:07:09.761,train
sea3_ep10_sc5_utt11.mp4,"Okay, okay! I'm going. I'm going.",['Ross Geller'],fear,5,11,3,10,00:07:09.929,00:07:12.973,train
sea3_ep10_sc5_utt12.mp4,I can still see you!,['Woman'],anger,5,12,3,10,00:07:16.686,00:07:21.189,train
sea3_ep10_sc5_utt13.mp4,All right!!,['Ross Geller'],anger,5,13,3,10,00:07:17.895,00:07:21.189,train
sea3_ep10_sc6_utt2.mp4,Hey.,['Phoebe Buffay'],neutral,6,2,3,10,00:07:23.985,00:07:25.485,train
sea3_ep10_sc6_utt3.mp4,"Hey. What, what are you doing here?",['Joey Tribbiani'],neutral,6,3,3,10,00:07:25.653,00:07:30.198,train
sea3_ep10_sc6_utt4.mp4,"Well, I-I thought a lot about what you said, and um, I realilized duh, all right maybe I was a little judgmental. Yeah, oh, but oh...",['Phoebe Buffay'],power,6,4,3,10,00:07:28.156,00:07:39.499,train
sea3_ep10_sc6_utt5.mp4,"Look now, Phoebe remember, hey, their just fulfilling their Christmas....",['Joey Tribbiani'],peace,6,5,3,10,00:07:37.039,00:07:41.960,train
sea3_ep10_sc6_utt6.mp4,Destiny.,['Phoebe Buffay'],power,6,6,3,10,00:07:39.667,00:07:41.960,train
sea3_ep10_sc6_utt7.mp4,Sure.,['Joey Tribbiani'],neutral,6,7,3,10,00:07:42.128,00:07:43.587,train
sea3_ep10_sc6_utt8.mp4,Yes.,['Phoebe Buffay'],neutral,6,8,3,10,00:07:43.754,00:07:46.465,train
sea3_ep10_sc6_utt9.mp4,All right.,['Joey Tribbiani'],peace,6,9,3,10,00:07:46.966,00:07:49.968,train
sea3_ep10_sc6_utt11.mp4,"Oh, that's, that's ah, one of the old ones, he's just taking it to the back.",['Joey Tribbiani'],neutral,6,11,3,10,00:07:50.136,00:07:55.932,train
sea3_ep10_sc6_utt12.mp4,"You keep the old ones in the back, that is so ageist.",['Phoebe Buffay'],power,6,12,3,10,00:07:53.556,00:07:58.393,train
sea3_ep10_sc6_utt13.mp4,Well we have to make room for the fresh ones.,['Joey Tribbiani'],power,6,13,3,10,00:07:56.100,00:08:03.815,train
sea3_ep10_sc6_utt14.mp4,"So, what happens to the old guys?",['Phoebe Buffay'],peace,6,14,3,10,00:07:59.437,00:08:03.815,train
sea3_ep10_sc6_utt15.mp4,"Well, they go into the chipper.",['Joey Tribbiani'],neutral,6,15,3,10,00:08:04.358,00:08:05.859,train
sea3_ep10_sc6_utt16.mp4,"Why, do I have a feeling that's not as happy as it sounds? No! Nooooo!!!",['Phoebe Buffay'],fear,6,16,3,10,00:08:07.361,00:08:14.868,train
sea3_ep10_sc6_utt17.mp4,Hey! Hey!!,['Joey Tribbiani'],fear,6,17,3,10,00:08:10.490,00:08:14.868,train
sea3_ep10_sc9_utt2.mp4,"Okay, and ah, this one here is a Douglas Fir, now it's a little more money, but you get a nicer smell.",['Joey Tribbiani'],happiness,9,2,3,10,00:15:06.822,00:15:22.295,train
sea3_ep10_sc9_utt3.mp4,Looks good. I'll take it.,['Guy'],happiness,9,3,3,10,00:15:16.123,00:15:18.499,train
sea3_ep10_sc9_utt4.mp4,"Wait, wait, wait, wait, wait! No, no, you don't want that one. No, you can have this cool brown one.",['Phoebe Buffay'],power,9,4,3,10,00:15:23.255,00:15:32.221,train
sea3_ep10_sc9_utt5.mp4,It's-it's-it's almost dead!,['Guy'],anger,9,5,3,10,00:15:25.132,00:15:27.634,train
sea3_ep10_sc9_utt6.mp4,"Okay but that's why you have to buy it, so it can fulfil it's Christmas destiny, otherwise there gonna throw it into the chipper. Tell him, Joey",['Phoebe Buffay'],anger,9,6,3,10,00:15:32.389,00:15:41.606,train
sea3_ep10_sc9_utt7.mp4,"Yeah, the ah, trees that don't fulfil their Christmas destiny are thrown in the chipper.",['Joey Tribbiani'],sadness,9,7,3,10,00:15:41.774,00:15:49.489,train
sea3_ep10_sc9_utt8.mp4,I-I think I'm gonna look around a little bit more.,['Guy'],fear,9,8,3,10,00:15:47.196,00:15:53.618,train
sea3_ep10_sc9_utt9.mp4,"Pheebs, you gotta stop this, I working on commission here.",['Joey Tribbiani'],anger,9,9,3,10,00:15:54.370,00:15:58.414,train
sea3_ep10_sc9_utt10.mp4,"Hey, guys. I'm here to pick out my Christmas tree.",['Monica Geller'],happiness,9,10,3,10,00:16:00.042,00:16:02.335,train
sea3_ep10_sc9_utt11.mp4,"Well look no further, this one's yours! Ahhh.",['Phoebe Buffay'],power,9,11,3,10,00:16:02.503,00:16:08.007,train
sea3_ep10_sc9_utt12.mp4,Is this the one that I threw out last year?,['Monica Geller'],power,9,12,3,10,00:16:06.131,00:16:11.469,train
sea3_ep10_sc9_utt13.mp4,"All right y'know what, nevermind! Everyone wants to have a green one! I'm sorry, I'm sorry, I didn't mean to get so emotional, I guess it's just the holidays, it's hard.",['Phoebe Buffay'],fear,9,13,3,10,00:16:12.638,00:16:23.106,train
sea3_ep10_sc9_utt14.mp4,"Oh honey, is that 'cause your Mom died around Christmas?",['Monica Geller'],power,9,14,3,10,00:16:19.770,00:16:27.026,train
sea3_ep10_sc9_utt15.mp4,"Oh, I wasn't even thinking about that.",['Phoebe Buffay'],power,9,15,3,10,00:16:23.273,00:16:27.026,train
sea3_ep10_sc9_utt16.mp4,Oh.,['Monica Geller'],sadness,9,16,3,10,00:16:27.194,00:16:29.529,train
sea3_ep10_sc10_utt2.mp4,"Hi there. How many, how many ah, did you sell?",['Ross Geller'],neutral,10,2,3,10,00:16:30.739,00:16:46.838,train
sea3_ep10_sc10_utt3.mp4,I'm not gonna tell you! You're the bad man who broke Sarah's leg.,['Girl'],anger,10,3,3,10,00:16:39.039,00:16:46.838,train
sea3_ep10_sc10_utt4.mp4,"Hey now! That was an accident, okay.",['Ross Geller'],peace,10,4,3,10,00:16:48.340,00:16:50.800,train
sea3_ep10_sc10_utt5.mp4,You're a big scrud.,['Girl'],anger,10,5,3,10,00:16:50.968,00:16:52.176,train
sea3_ep10_sc10_utt6.mp4,What's a scrud?,['Ross Geller'],peace,10,6,3,10,00:16:54.388,00:16:55.888,train
sea3_ep10_sc10_utt7.mp4,"Why don't you look in the mirror, scrud.",['Girl'],anger,10,7,3,10,00:16:56.056,00:16:58.141,train
sea3_ep10_sc10_utt8.mp4,I don't have too. I can just look at you.,['Ross Geller'],happiness,10,8,3,10,00:17:00.269,00:17:03.438,train
sea3_ep10_sc10_utt9.mp4,"All right girls, and man. Let's see your final tallies. Ohhhh, Debbie, 321 boxes of cookies, Very nice.",['Leader'],neutral,10,9,3,10,00:17:05.065,00:17:19.328,train
sea3_ep10_sc10_utt10.mp4,Not nice enough.,['Ross Geller'],fear,10,10,3,10,00:17:07.526,00:17:12.155,train
sea3_ep10_sc10_utt11.mp4,"Charla, 278. Sorry, dear, but still good.",['Leader'],peace,10,11,3,10,00:17:22.708,00:17:28.212,train
sea3_ep10_sc10_utt12.mp4,Good for a scrud.,['Ross Geller'],happiness,10,12,3,10,00:17:24.084,00:17:26.127,train
sea3_ep10_sc10_utt13.mp4,"Oh, yes Elizabeth. Ah, 871.",['Leader'],neutral,10,13,3,10,00:17:26.295,00:17:28.212,train
sea3_ep10_sc10_utt14.mp4,That's crap!! Sister Brown Bird. Good going.,['Ross Geller'],happiness,10,14,3,10,00:17:35.429,00:17:40.933,train
sea3_ep10_sc10_utt15.mp4,Who's next?,['Leader'],power,10,15,3,10,00:17:36.638,00:17:38.806,train
sea3_ep10_sc10_utt16.mp4,Hi there!,['Ross Geller'],happiness,10,16,3,10,00:17:38.974,00:17:40.933,train
sea3_ep10_sc10_utt17.mp4,"Hi. And batting for Sarah, Ross Geller, 872. Although, it looks like you bought an awful lot of cookies yourself.",['Leader'],happiness,10,17,3,10,00:17:46.899,00:18:14.759,train
sea3_ep10_sc10_utt18.mp4,"Um, that is because my doctor says that I have a very serious.... nuget.... diffency.",['Ross Geller'],fear,10,18,3,10,00:18:10.380,00:18:21.182,train
sea3_ep10_sc11_utt2.mp4,"Tell us what happened, Brown Bird Ross.",['Chandler Bing'],neutral,11,2,3,10,00:18:21.642,00:18:31.567,train
sea3_ep10_sc11_utt3.mp4,"Well, I lost. Some little girl loaned her uniform to her nineteen year old sister, who went down to the U.S.S. Nimitz, and sold over 2,000 boxes.",['Ross Geller'],sadness,11,3,3,10,00:18:25.270,00:18:42.245,train
sea3_ep10_sc11_utt4.mp4,Hey! How'd the interview go?,['Chandler Bing'],happiness,11,4,3,10,00:18:28.816,00:18:31.567,train
sea3_ep10_sc11_utt6.mp4,"Oh, come here sweetie, listen, you're gonna go on like a thousand interviews before you get a job. That's not how that was supposed to come out.",['Ross Geller'],peace,11,6,3,10,00:18:47.584,00:19:05.434,train
sea3_ep10_sc11_utt7.mp4,This is the worst Christmas ever.,['Phoebe Buffay'],sadness,11,7,3,10,00:19:05.602,00:19:08.062,train
sea3_ep10_sc11_utt8.mp4,"Y'know what Rach, maybe you should just, y'know stay here at the coffee house.",['Chandler Bing'],peace,11,8,3,10,00:19:08.230,00:19:15.653,train
sea3_ep10_sc11_utt9.mp4,"I can't! It's too late! Terry already hired that girl over there. Look at her, she's even got waitress experience. Last night she was teaching everybody how to make napkin.... swans.",['Rachel Green'],sadness,11,9,3,10,00:19:11.567,00:19:27.790,train
sea3_ep10_sc11_utt10.mp4,That word was swans.,['Ross Geller'],neutral,11,10,3,10,00:19:15.821,00:19:20.366,train
sea3_ep10_sc12_utt2.mp4,"Well seeing that drunk Santa wet himself, really perked up my Christmas.",['Chandler Bing'],happiness,12,2,3,10,00:19:27.958,00:19:42.471,train
sea3_ep10_sc12_utt4.mp4,Oh! Oh my God!,['Phoebe Buffay'],fear,12,4,3,10,00:19:31.253,00:19:32.753,train
sea3_ep10_sc12_utt5.mp4,Merry Christmas!!,"['Joey Tribbiani', 'Monica Geller']",happiness,12,5,3,10,00:19:32.921,00:19:34.714,train
sea3_ep10_sc12_utt6.mp4,"You saved them! You guys! Oh God, you're the best!",['Phoebe Buffay'],happiness,12,6,3,10,00:19:50.022,00:19:58.196,train
sea3_ep10_sc12_utt7.mp4,It's like 'Night of the Living Dead Christmas Trees.',['Chandler Bing'],neutral,12,7,3,10,00:19:58.363,00:20:03.117,train
sea3_ep10_sc12_utt9.mp4,"Hello? Yeah, this is she. Oh! You're kidding! You're kidding! Oh thank you! I love you!",['Rachel Green'],neutral,12,9,3,10,00:20:04.411,00:20:17.215,train
sea3_ep10_sc12_utt10.mp4,"Sure, everybody loves a kidder.",['Chandler Bing'],happiness,12,10,3,10,00:20:06.747,00:20:10.374,train
sea3_ep10_sc12_utt11.mp4,I got the job!,['Rachel Green'],happiness,12,11,3,10,00:20:08.540,00:20:10.374,train
sea3_ep10_sc12_utt12.mp4,That's great! Hey! Excellent!,['#ALL#'],happiness,12,12,3,10,00:20:11.293,00:20:14.587,train
sea3_ep10_sc12_utt13.mp4,"Oh, God bless us, everyone.",['Phoebe Buffay'],happiness,12,13,3,10,00:20:15.172,00:20:17.215,train
sea3_ep10_sc15_utt3.mp4,"Really Mr. Geller, you don't have to do this.",['Sarah Tuttle'],fear,15,3,3,10,00:21:53.270,00:22:05.323,train
sea3_ep10_sc15_utt4.mp4,Oh come on! Here we go! Stand by for mission countdown!,['Ross Geller'],happiness,15,4,3,10,00:22:03.196,00:22:06.615,train
sea3_ep10_sc15_utt5.mp4,"Ten, ten.., nine, nine, nine...., eight, eight, eight... Okay, Blast off!",['Joey Tribbiani'],happiness,15,5,3,10,00:22:12.497,00:22:17.460,train
sea3_ep10_sc15_utt7.mp4,I'm an alien. I'm an alien.,['Chandler Bing'],happiness,15,7,3,10,00:22:26.053,00:22:31.766,train
sea3_ep10_sc15_utt8.mp4,Oh no! An asteroid!,['Ross Geller'],happiness,15,8,3,10,00:22:29.598,00:22:31.766,train
sea3_ep11_sc1_utt2.mp4,"Okay, pick a card, any card. All right, now memorize it. Show to everybody. Got it?",['Joey Tribbiani'],happiness,1,2,3,11,00:00:02.168,00:00:11.218,train
sea3_ep11_sc1_utt3.mp4,Um-mm.,['Monica Geller'],neutral,1,3,3,11,00:00:04.963,00:00:07.548,train
sea3_ep11_sc1_utt4.mp4,"All right, give it back to me. 5 of hearts.",['Joey Tribbiani'],happiness,1,4,3,11,00:00:07.716,00:00:13.470,train
sea3_ep11_sc1_utt6.mp4,Real magic does exist.,['Ross Geller'],happiness,1,6,3,11,00:00:10.176,00:00:11.218,train
sea3_ep11_sc1_utt7.mp4,Wow.,['Rachel Green'],happiness,1,7,3,11,00:00:11.386,00:00:13.470,train
sea3_ep11_sc1_utt8.mp4,"Wow. Joey, how do you do it?",['Monica Geller'],neutral,1,8,3,11,00:00:20.937,00:00:25.315,train
sea3_ep11_sc1_utt9.mp4,"I can't tell you that, no.",['Joey Tribbiani'],power,1,9,3,11,00:00:22.939,00:00:25.315,train
sea3_ep11_sc1_utt11.mp4,"Ah, somebody's at the door on the ceiling.",['Ross Geller'],neutral,1,11,3,11,00:00:27.193,00:00:32.781,train
sea3_ep11_sc1_utt12.mp4,"Noo, that's our unbelievably loud upstairs neighbor.",['Rachel Green'],anger,1,12,3,11,00:00:32.949,00:00:36.702,train
sea3_ep11_sc1_utt13.mp4,"He took up the carpet, and now you can hear everything.",['Monica Geller'],anger,1,13,3,11,00:00:36.870,00:00:39.538,train
sea3_ep11_sc1_utt14.mp4,"Why don't you go up there and ask him to 'step lightly, please?'",['Phoebe Buffay'],power,1,14,3,11,00:00:39.706,00:00:43.208,train
sea3_ep11_sc1_utt15.mp4,"I have like five times, but the guy is so charming, that I go up there to yell and then I end up apologizing to him.",['Monica Geller'],sadness,1,15,3,11,00:00:44.252,00:00:53.510,train
sea3_ep11_sc1_utt16.mp4,"Ooh, that is silly. I'll go up there, I'll tell him to keep it down.",['Phoebe Buffay'],anger,1,16,3,11,00:00:50.550,00:00:55.846,train
sea3_ep11_sc1_utt17.mp4,"All right, be my guest.",['Monica Geller'],power,1,17,3,11,00:00:53.678,00:00:55.846,train
sea3_ep11_sc1_utt18.mp4,Good luck.,['Rachel Green'],sadness,1,18,3,11,00:00:56.014,00:00:57.931,train
sea3_ep11_sc1_utt21.mp4,"Oh, I got it.",['#ALL#'],neutral,1,21,3,11,00:00:58.099,00:00:59.600,train
sea3_ep11_sc1_utt24.mp4,"Whoa, you are very beautiful.",['Guy'],happiness,1,24,3,11,00:00:59.768,00:01:02.186,train
sea3_ep11_sc1_utt25.mp4,"Oh, thank you.",['Phoebe Buffay'],happiness,1,25,3,11,00:01:02.771,00:01:05.731,train
sea3_ep11_sc2_utt2.mp4,"Hey, anybody got a length of rope about six feet long with a little nouse at the end?",['Chandler Bing'],anger,2,2,3,11,00:01:35.428,00:02:40.242,train
sea3_ep11_sc2_utt3.mp4,"Honey, what's the matter?",['Monica Geller'],peace,2,3,3,11,00:01:38.640,00:01:43.852,train
sea3_ep11_sc2_utt4.mp4,I just saw Janice.,['Chandler Bing'],anger,2,4,3,11,00:01:41.184,00:01:43.852,train
sea3_ep11_sc2_utt5.mp4,Oh.,['#ALL#'],neutral,2,5,3,11,00:02:33.987,00:02:35.946,train
sea3_ep11_sc2_utt6.mp4,"Yeah, she was at Rockefeller Center skating with her husband, she looked so happy. I almost feel bad for whipping that kid's pretzel at them.",['Chandler Bing'],sadness,2,6,3,11,00:02:40.451,00:02:52.713,train
sea3_ep11_sc2_utt8.mp4,"Yes, but you ended up having sex with both of them that afternoon.",['Chandler Bing'],neutral,2,8,3,11,00:03:00.555,00:03:06.476,train
