id,utterance,description,emotion,date_created,status,gender,age,level,file,speaker
77,"Dozier was born in Arcadia, Florida.",{user_id} said {transcription} With a {emotion} voice.,sadness,2022-06-03 11:30:42.325200,Complete,female,20s,4,recorded_audio_j8iAgk4.wav,3
413,These slogans were featured in-store and in advertising.,{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {featured}.,happiness,2022-07-16 16:06:09.180112,Complete,female,20s,4,recorded_audio_B0R8YoW.wav,3
81,It attracts a lot of anglers come for fishing mahasher fish.,"With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {a lot} and {mahasher}.",disgust,2022-06-03 11:44:55.334798,Complete,female,20s,5,recorded_audio_CHEvFMf.wav,3
745,"Originally, the program's title was ""The Funtastic Treasure Hunt"".","With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {Originally} and {""The Funtastic Treasure Hunt""}.",surprise,2022-07-28 12:57:17.943589,Complete,female,20s,4,recorded_audio_aN64oLR.wav,3
975,He also is the final combatant in the Monster open Tournament.,"Placing emphasis on {He} and {Monster open Tournament}, {user_id} said {transcription}, in an {emotion} voice.",surprise,2022-08-02 13:04:06.909882,Complete,female,20s,6,recorded_audio_2qcr5bv.wav,3
818,"At the beginning, Air Commodore L. O.",{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {beginning} and {L. O.}.,disgust,2022-07-28 14:17:31.864258,Complete,female,20s,3,recorded_audio_jBSPPAn.wav,3
779,Toomsboro was founded as a depot on the Central of Georgia Railway.,"Placing emphasis on {depot} and {Railway}, {user_id} said {transcription}, in an {emotion} voice.",surprise,2022-07-28 13:29:10.956992,Complete,female,20s,6,recorded_audio_BMp15gK.wav,3
291,We can do this even faster.,{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {We can} and {even faster}.,disgust,2022-07-11 11:24:40.881590,Complete,female,20s,3,recorded_audio_evnMe5Q.wav,3
842,She is the consort of Montu.,{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {She is}.,neutral,2022-07-29 12:38:40.808095,Complete,female,20s,0,recorded_audio_Dfs7Mea.wav,3
817,He also competed in the inaugural season of Superleague Formula.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {also}, {inaugural season} and {Superleague}.",surprise,2022-07-28 14:16:39.405369,Complete,female,20s,5,recorded_audio_IthLA2p.wav,3
463,"The family moved and spread to counties Londonderry, Donegal and Cork, and England.","{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {family moved}, {spread} and {Londonderry, Donegal and Cork, and England}.",anger,2022-07-29 12:28:44.249544,Complete,female,20s,9,recorded_audio_fjIyIK3.wav,3
642,"""Drawing Hands"" has been referenced and copied many times by artists in different ways.","{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {""Drawing Hands""}.",happiness,2022-07-27 12:01:25.522732,Complete,female,20s,2,recorded_audio_6oXuj0U.wav,3
518,"There has been some confusion over when ""Back to the Known"" was released.","With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {confusion}, {""Back to the Known""} and {released}.",anger,2022-07-19 14:58:51.375004,Complete,female,20s,8,recorded_audio_Oeor54V.wav,3
17,This book was banned in Algeria.,{user_id} said {transcription} With a {emotion} voice.,disgust,2022-07-06 08:17:17.655866,Complete,female,20s,4,recorded_audio_NajtwfZ.wav,3
731,As like as two peas.,{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {two}.,neutral,2022-07-28 12:36:28.122027,Complete,female,20s,0,recorded_audio_Kwtnwq0.wav,3
1032,Some species are known to exhibit parental care of eggs and nymphs.,"{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {Some}, {exhibit parental care} and {eggs and nymphs}.",sarcastic,2022-08-04 12:49:04.248156,Complete,female,20s,3,recorded_audio_oGPqWNq.wav,3
50,"For a simpler proof using Fubini's theorem, see the references.","{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {simpler}, {Fubini's theorem} and {see the references}.",happiness,2022-05-20 11:20:31.457984,Complete,female,20s,6,recorded_audio_T42eXGN.wav,3
963,"It is located on Eastern Parkway near Underhill Avenue, close to Grand Army Plaza.","{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {located}, {Eastern Parkway}, {Underhill Avenue} and {Grand}.",happiness,2022-08-02 12:51:44.026527,Complete,female,20s,1,recorded_audio_yFTJzaP.wav,3
883,These three compounds are used as flavor enhancers with a comparatively high effectiveness.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {flavor enhancers} and {comparatively high}.",happiness,2022-07-29 13:31:08.801893,Complete,female,20s,1,recorded_audio_9oVADMr.wav,3
256,Some items can be imbued with better stats.,"With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {Some items}, {imbued} and {stats}.",disgust,2022-06-21 10:53:50.071394,Complete,female,20s,2,recorded_audio_k2hiVqD.wav,3
782,But there it is.,{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {But}.,anger,2022-07-28 13:30:56.997858,Complete,female,20s,9,recorded_audio_u5Nvy54.wav,3
415,Admissions letters for the regular admissions process are generally mailed in March.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {mailed in March}.",sarcastic,2022-07-16 16:09:26.751092,Complete,female,20s,3,recorded_audio_vkHyyTm.wav,3
115,McMahon resigned soon afterward.,"With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {resigned}.",sadness,2022-06-03 13:16:49.214948,Complete,female,20s,7,recorded_audio_wdm2Rvd.wav,3
796,The council sits during the tournament.,"With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {Word} and {Word}.",happiness,2022-07-28 13:50:45.096283,Needs Updating,female,20s,7,recorded_audio_6F2MnbY.wav,3
492,"They had two daughters, Mandy and Jessica.","With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {Mandy and Jessica}.",sarcastic,2022-07-19 14:24:14.575969,Complete,female,20s,4,recorded_audio_rY3Cehz.wav,3
982,"The snake attacks Harry and again they barely escape, but Harry's wand is destroyed.","Placing emphasis on {snake}, {and again}, {but Harry's} and {destroyed}, {user_id} said {transcription}, in an {emotion} voice.",happiness,2022-08-02 13:11:02.220681,Complete,female,20s,9,recorded_audio_13GbSCo.wav,3
232,Rita Clay Loam.,{user_id} said {transcription} With a {emotion} voice.,sarcastic,2022-06-19 14:52:50.505824,Complete,female,20s,0,recorded_audio_2Voe93U.wav,3
1088,At least I had nothing in my mind that I could say.,"Placing emphasis on {Word} and {Word}, {user_id} said {transcription}, in an {emotion} voice.",anger,2022-08-10 14:03:08.382449,Needs Updating,female,20s,9,recorded_audio_pHblOJv.wav,3
1031,There is some ambiguity pertaining to the language used in Beth Qatraye.,"{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {ambiguity}, {pertaining} and {Beth Qatraye}.",anger,2022-08-04 12:47:31.679769,Complete,female,20s,8,recorded_audio_feX7eqh.wav,3
849,"Volume one of the ""Foundations of Cognitive Grammar"" is entitled ""Theoretical Prerequisites"".",{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {Volume one} and {entitled}.,sarcastic,2022-07-29 12:52:28.522943,Complete,female,20s,0,recorded_audio_32DUbkt.wav,3
9,We like to see clear weather.,{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {like}.,surprise,2022-05-04 16:19:17.722332,Complete,female,20s,4,recorded_audio_6cG2Zts.wav,3
834,"The other principal towns are Gizo, Auki, and Kirakira.",{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {are}.,neutral,2022-07-28 14:34:10.165057,Complete,female,20s,0,recorded_audio_JUYRots.wav,3
716,It is housed in the Detroit Public Library.,"With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {housed}.",happiness,2022-07-27 13:33:42.271611,Complete,female,20s,9,recorded_audio_j9ZupZR.wav,3
419,To formulate these principles we first state some definitions.,"With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {first} and {definitions}.",surprise,2022-07-16 16:12:06.734005,Complete,female,20s,5,recorded_audio_qZY5d9C.wav,3
207,"‘Can I speak to Mr. Winkle, sir?’ replied Boots from the outside.","Placing emphasis on {Mr. Winkle, sir} and {outside}, {user_id} said {transcription}.",sadness,2022-06-19 14:11:45.159174,Complete,female,20s,7,recorded_audio_tf7fvWP.wav,3
314,The general secretary of the party is K. Kandasamy.,"With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {K. Kandasamy}.",sarcastic,2022-07-11 11:59:34.300150,Complete,female,20s,0,recorded_audio_fo1fFZ6.wav,3
770,He played two seasons with the Winnipeg Victorias before retiring from competitive ice hockey.,"{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {two}, {before retiring} and {ice hockey}.",disgust,2022-07-28 13:19:24.183341,Complete,female,20s,6,recorded_audio_wBtyCGw.wav,3
436,It is associated with the realist school of foreign policy thought.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {associated} and {realist}.",sadness,2022-07-18 13:42:52.804614,Complete,female,20s,6,recorded_audio_yiz5UI2.wav,3
784,The party's current leader is Elizabeth Hanson.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {current}.",happiness,2022-07-28 13:32:11.061181,Complete,female,20s,1,recorded_audio_R35s78l.wav,3
420,She was ambidextrous and played with two forehands.,{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {and} and {two forehands}.,surprise,2022-07-18 14:12:50.477970,Complete,female,20s,2,recorded_audio_vF0i1eF.wav,3
823,He was also a member of the Delta Chi Fraternity.,{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {also}.,happiness,2022-07-28 14:22:40.671413,Complete,female,20s,2,recorded_audio_oyeCBDW.wav,3
352,"Along with Kerak, the castle owed sixty knights to the kingdom.","With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {kingdom}.",neutral,2022-07-14 13:01:41.784608,Complete,female,20s,0,recorded_audio_qKr0SVn.wav,3
1149,"For example, he is considered a co-founder of the neuron theory.","Placing emphasis on {he}, {considered} and {neuron theory}, {user_id} said {transcription}, in an {emotion} voice.",sadness,2022-08-19 09:59:16.259908,Complete,female,20s,8,recorded_audio_HE2opws.wav,3
58,The reaction is called the Hajos-Parrish reaction or the Hajos-Parrish-Eder-Sauer-Wiechert reaction.,{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {reaction} and {Hajos-Parrish}.,surprise,2022-06-03 11:04:53.941031,Complete,female,20s,5,recorded_audio_OX7rIn1.wav,3
88,"Eventually, enough were dissuaded from this action.","With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {Eventually} and {enough}.",happiness,2022-06-03 11:55:27.733294,Complete,female,20s,6,recorded_audio_Jt4Ucga.wav,3
42,The dioces sold the building to the Province.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {dioces}, {sold} and {Province}.",disgust,2022-05-20 10:59:03.289701,Complete,female,20s,5,recorded_audio_2xmBUM0.wav,3
323,Some in the media panned the writing as amateurish.,"Placing emphasis on {in the media} and {amateurish}, {user_id} said {transcription}.",disgust,2022-07-11 12:09:35.325200,Complete,female,20s,1,recorded_audio_pqr9AKM.wav,3
316,They had walked together up the hill to the hotel.,"{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {together}, {the hill} and {hotel},",disgust,2022-07-11 12:01:05.432239,Complete,female,20s,2,recorded_audio_riq3c4b.wav,3
18,"Oh, I was terrified!",{user_id} said {transcription} With a {emotion} voice.,neutral,2022-05-11 10:57:24.921478,Complete,female,20s,0,recorded_audio_Z6wPvGH.wav,3
288,The Monday night fight lived up to its billing.,{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {lived up}.,happiness,2022-07-11 11:17:24.322310,Complete,female,20s,4,recorded_audio_v420niy.wav,3
851,"Accommodation consisted of workmen's huts, foremen's huts and married workmen's huts.",{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {workmen's huts} and {and}.,sadness,2022-07-29 12:54:56.314305,Complete,female,20s,7,recorded_audio_A3J7s6a.wav,3
489,He was elected President of the New Zealand First party when Doug Woolerton resigned.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {New Zealand First party} and {resigned}.",sadness,2022-07-19 14:19:06.200428,Complete,female,20s,9,recorded_audio_mlthxWO.wav,3
812,The neighborhood is largely residential.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {largely}.",sadness,2022-07-28 14:10:37.329017,Complete,female,20s,7,recorded_audio_ftw4QjU.wav,3
169,This is now the site of the Hewlett Packard offices in Sydney.,"In an {emotion} voice, {user_id} says {transcription}.",sadness,2022-06-03 14:34:28.267681,Complete,female,20s,7,recorded_audio_VGp1NFy.wav,3
977,"In the Japanese warfare, when the leaders fall, civilians would simply submit.","In an {emotion} voice, {user_id} says {transcription}. emphasising on {Japanese}, {fall} and {civilians}.",happiness,2022-08-02 13:06:43.556869,Complete,female,20s,2,recorded_audio_lx0zYBq.wav,3
758,This locomotive has no tender.,"Placing emphasis on {locomotive} and {no}, {user_id} said {transcription}, in an {emotion} voice.",sadness,2022-07-28 13:06:51.027573,Complete,female,20s,9,recorded_audio_vgGDmpj.wav,3
54,Junior Rotter and Sue Helen were sibling rivals.,{user_id} said {transcription} With a {emotion} voice.,neutral,2022-06-19 13:37:34.439703,Complete,female,20s,0,recorded_audio_Xzr8F3R.wav,3
877,The climax of the event is the fourth day of the Big Incwala.,"Placing emphasis on {fourth day}, {user_id} said {transcription}, in an {emotion} voice.",anger,2022-07-29 13:22:39.676734,Complete,female,20s,8,recorded_audio_DjcdTJR.wav,3
459,Internet Explorer does not have this capability.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {does not have}.",neutral,2022-07-18 14:24:38.755294,Complete,female,20s,0,recorded_audio_QIFYZDI.wav,3
807,"Central Desktop is offered in three editions - Workgroup, Enterprise and Community.","{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {three editions} and {Workgroup, Enterprise and Community}.",anger,2022-07-28 14:07:19.623323,Complete,female,20s,9,recorded_audio_BANKTAw.wav,3
423,He was the older brother of American novelist Kurt Vonnegut.,{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {older}.,happiness,2022-07-18 14:15:16.504052,Complete,female,20s,2,recorded_audio_BSXWxcv.wav,3
328,The city of Turin honored the contributions that Ferraris made to science.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {Turin} and {Ferraris made to}.",disgust,2022-07-29 12:17:59.268359,Complete,female,20s,3,recorded_audio_yg3VR1S.wav,3
824,The song is elaborately arranged with hints of both Latin and Irish folk music.,"With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {elaborately arranged} and {Latin and Irish folk music}.",disgust,2022-07-28 14:23:10.284203,Complete,female,20s,4,recorded_audio_HyzUz4I.wav,3
223,"Chris Manning also left, disliking the touring lifestyle.","In an {emotion} voice, {user_id} says {transcription}. emphasising on {disliking}.",sarcastic,2022-06-19 14:36:13.638616,Complete,female,20s,2,recorded_audio_njumxKY.wav,3
1047,"Some of Wayamba's best resort beaches are at Marawila, Talwila, Kalpitiya and Waikkal.","With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {best}.",neutral,2022-08-04 13:07:02.980219,Complete,female,20s,0,recorded_audio_dQuM6HC.wav,3
292,"The rays are unsegmented lepidotrichia, resulting in a rather stiff structure.","In an {emotion} voice, {user_id} says {transcription}. emphasising on {unsegmented} and {rather stiff structure}.",sarcastic,2022-07-11 11:28:39.907663,Complete,female,20s,0,recorded_audio_dNoyDRy.wav,3
980,Many of the songs on the album are duets with other artists.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {duets} and {other artists}.",sadness,2022-08-02 13:09:10.615269,Complete,female,20s,7,recorded_audio_BKjIYPm.wav,3
527,Once he sensed that you were prepared he was thoroughly professional.,{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {thoroughly}.,happiness,2022-07-19 15:16:11.153609,Complete,female,20s,7,recorded_audio_hGXu5Jg.wav,3
289,Ilam thus remains one of Iran's more undeveloped provinces.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {Iran's}.",neutral,2022-07-11 11:19:26.970290,Complete,female,20s,0,recorded_audio_rJwe8tq.wav,3
1204,Smugglers and wreckers were apparently numerous in the area.,{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {and wreckers}.,disgust,2022-08-19 11:24:48.285343,Complete,female,20s,0,recorded_audio_jcDo7ph.wav,3
992,A classroom of young children holding a pose.,"With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {young} and {pose}.",happiness,2022-08-02 13:22:49.654581,Complete,female,20s,2,recorded_audio_Ne32pW4.wav,3
273,"The universities are strongly focused on fields like computer science, engineering or business schools.","{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {strongly} and {like computer science, engineering or business schools}.",happiness,2022-07-11 10:07:24.379716,Complete,female,20s,7,recorded_audio_N06MaJS.wav,3
588,Farben's Dyhernfurth factory in eastern Germany.,"With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {eastern Germany}.",surprise,2022-07-21 11:34:14.360981,Complete,female,20s,3,recorded_audio_TqfWcm6.wav,3
1164,"He works as third-base, outfield, and baserunning coach.","With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {third-base, outfield, and baserunning}.",anger,2022-08-19 10:13:08.404769,Complete,female,20s,8,recorded_audio_FspWN5Z.wav,3
662,"However, both propellants are extremely toxic.",{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {both propellants} and {extremely toxic}.,surprise,2022-07-27 12:32:05.926793,Complete,female,20s,3,recorded_audio_Gqa3z7g.wav,3
605,"Jefferson's ""original Rough draught"" is on exhibit in the Library of Congress.","{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {Rough draught}, {exhibit} and {Congress}.",disgust,2022-07-27 10:43:56.322226,Complete,female,20s,3,recorded_audio_qELhSek.wav,3
617,He is considered to be the founder of modern orthopedic in Poland.,{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {founder} and {orthopedic}.,sadness,2022-07-27 11:03:09.655866,Complete,female,20s,6,recorded_audio_6E7NXhb.wav,3
970,There is a small weekly newspaper in the town called The Heavener Ledger.,"With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {small}.",sadness,2022-08-02 13:01:29.139022,Complete,female,20s,8,recorded_audio_AoaJumj.wav,3
1115,I'm not afraid of anything.,{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {not afraid}.,anger,2022-08-10 14:22:13.970438,Complete,female,20s,9,recorded_audio_fN0ILBC.wav,3
797,The town of Hayq is to the west of the lake.,{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {The town} and {west}.,sadness,2022-07-28 13:52:11.300034,Complete,female,20s,7,recorded_audio_z2yvcRI.wav,3
55,That's the main idea.,{user_id} said {transcription}.,sarcastic,2022-06-03 10:56:26.550675,Complete,female,20s,2,recorded_audio_Abu6kpX.wav,3
221,The Ministry of Education shares money earned by Veikkaus with various organizations.,{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {The Ministry of Education} and {shares money}.,surprise,2022-06-19 14:34:42.631375,Complete,female,20s,5,recorded_audio_2Z7TlZC.wav,3
434,It is a carnivorous ray-finned fish with venomous spines.,"Placing emphasis on {carnivorous}, {with} and {spines}, {user_id} said {transcription}.",sarcastic,2022-07-18 14:33:24.339457,Complete,female,20s,3,recorded_audio_ALC3jdp.wav,3
1196,"The ""Herbman Hustling"" album saw a return to dancehall and roots reggae.","Placing emphasis on {""Herbman Hustling""}, {return} and {dancehall and roots reggae}, {user_id} said {transcription}, in an {emotion} voice.",anger,2022-08-19 11:19:15.304139,Complete,female,20s,9,recorded_audio_O3HRBsY.wav,3
1001,They emphasize being casual and comfortable.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {casual and comfortable}.",disgust,2022-08-02 13:36:15.257299,Complete,female,20s,3,recorded_audio_1iXbvx9.wav,3
647,All of these flagship titles were co-created by Dwayne McDuffie.,{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {co-created} and {Dwayne McDuffie}.,anger,2022-07-27 12:08:25.135599,Complete,female,20s,7,recorded_audio_Tvpwv0o.wav,3
780,"During the summer, the males spend most of their time establishing their territories.",{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {most} and {establishing}.,happiness,2022-07-28 13:29:40.107387,Complete,female,20s,3,recorded_audio_x2woP32.wav,3
689,"The specific origins of ""Irene"" are unclear.",{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {Word} and {Word}.,disgust,2022-07-27 13:02:49.559131,Needs Updating,female,20s,3,recorded_audio_0ki1DKs.wav,3
1132,"Doubt is the beginning, not the end of wisdom","{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {Doubt}, {beginning} and {not}.",sadness,2022-08-19 09:46:52.487914,Complete,female,20s,8,recorded_audio_8LfSMo9.wav,3
1180,The genus is native to China.,"With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {The genus} and {China}.",sarcastic,2022-08-19 11:08:23.493433,Complete,female,20s,2,recorded_audio_rhNQpOp.wav,3
820,It is the first album on which the band worked with producer Scott Litt.,{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {first} and {producer Scott Litt}.,anger,2022-07-28 14:18:19.872826,Complete,female,20s,9,recorded_audio_2R0kv6M.wav,3
1168,"Most residents of Kitchener and Waterloo refer to the parkway as ""The Expressway"".","{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {Kitchener and Waterloo} and {""The Expressway""}.",neutral,2022-08-19 10:59:24.068329,Complete,female,20s,0,recorded_audio_KrnQpSV.wav,3
428,The capsule could float in case of a water landing.,"Placing emphasis on {float} and {water landing}, {user_id} said {transcription}.",anger,2022-07-16 16:16:20.790931,Complete,female,20s,8,recorded_audio_xML4H8F.wav,3
720,The nearby cities of Ione and Lexington also sustained significant damage.,"{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {cities}, {and} and {significant}.",sadness,2022-07-27 13:36:46.546593,Complete,female,20s,8,recorded_audio_4FDwfxN.wav,3
652,He was widely praised for his grasp of the legislation.,{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {widely praised} and {grasp}.,happiness,2022-07-27 12:15:37.426764,Complete,female,20s,6,recorded_audio_e4Jr1WN.wav,3
929,Her memoir chronicles the inner struggles and problems the family faced at the time.,{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {memoir chronicles} and {at the time}.,anger,2022-07-29 14:31:47.735184,Complete,female,20s,8,recorded_audio_fjuCjCL.wav,3
1098,The River Doon is popular with local anglers.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {popular}.",sarcastic,2022-08-10 14:09:32.754675,Complete,female,20s,0,recorded_audio_fydwaY7.wav,3
788,"Therefore, no ""rendaku"" can occur if the second element contains a voiced obstruent.","With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {Word} and {Word}.",sarcastic,2022-07-28 13:43:16.483658,Needs Updating,female,20s,2,recorded_audio_fSTGOww.wav,3
1130,Shatner hired Herman Zimmerman as production designer.,"With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {hired} and {production designer}.",anger,2022-08-19 09:44:17.291082,Complete,female,20s,8,recorded_audio_8YiU4IU.wav,3
306,"Also, there is a pub opening at the station main entrance.",{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {main entrance}.,neutral,2022-07-11 11:47:04.958590,Complete,female,20s,0,recorded_audio_ae7wN2L.wav,3
214,This will result in a faster passage with less wasted effort.,{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {faster} and {wasted effort}.,disgust,2022-06-19 14:18:18.766437,Complete,female,20s,3,recorded_audio_Bh8bZou.wav,3
967,"During the French intervention in Mexico, French food became popular with the upper classes.","Placing emphasis on {French}, {user_id} said {transcription}, in an {emotion} voice.",neutral,2022-08-02 12:57:36.699620,Complete,female,20s,0,recorded_audio_pxbIeP7.wav,3
709,Mount Bailey is a popular destination for recreational activities.,{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {Word} and {Word}.,sarcastic,2022-07-27 13:28:50.661575,Needs Updating,female,20s,3,recorded_audio_vInyRJc.wav,3
882,Otsquago Creek flows through the town to its confluence with the Mohawk River.,"Placing emphasis on {the town}, {user_id} said {transcription}, in an {emotion} voice.",happiness,2022-07-29 13:29:13.662889,Complete,female,20s,0,recorded_audio_W8eUFcY.wav,3
778,Six species of butterfly are known to occur on Christmas Island.,"{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {Six}, {occur} and {Christmas Island}.",surprise,2022-07-28 13:27:45.665297,Complete,female,20s,5,recorded_audio_7ipAeYF.wav,3
53,Deaths arising from vessels in distress and from drowning are also common place.,{user_id} said {transcription} With a {emotion} voice.,happiness,2022-06-03 10:54:16.093715,Complete,female,20s,0,recorded_audio_O5U0Rmx.wav,3
7,Both of the series have been collected into trade paperbacks.,{user_id} said {transcription} With a {emotion} voice.,neutral,2022-05-04 16:14:18.437336,Complete,female,20s,0,recorded_audio_ikPkNv1.wav,3
21,"They are lacy, net-like wrappers typically used for deep-fried cha gio rolls.",{user_id} said {transcription}.,happiness,2022-05-13 13:35:01.260602,Complete,female,20s,5,recorded_audio_fCBtcy4.wav,3
398,"Connolly undertook a tour of Germany, Austria and Hungary before starting at Oxford University.","In an {emotion} voice, {user_id} says {transcription}. emphasising on {Connolly undertook}, {Germany, Austria and Hungary}, {starting} and {Oxford University}.",surprise,2022-07-16 15:50:40.125000,Complete,female,20s,5,recorded_audio_CaEzjdS.wav,3
870,Emma is running the third race today.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {third race today}.",disgust,2022-07-29 13:16:47.975402,Complete,female,20s,3,recorded_audio_QpcXkXs.wav,3
76,"During her literary career, she has written poetry, drama, tales and essays.","{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {written}, and {and essays}.",surprise,2022-06-03 11:28:46.867001,Complete,female,20s,6,recorded_audio_sMi3N5y.wav,3
962,"In this case, the Lagrangian exhibits spontaneous symmetry breaking.","Placing emphasis on {In this case} and {Lagrangian}, {user_id} said {transcription}, in an {emotion} voice.",disgust,2022-08-02 12:51:10.098336,Complete,female,20s,3,recorded_audio_eMrj0w4.wav,3
188,Lika has a distinct culture.,{user_id} said {transcription} With a {emotion} voice.,sarcastic,2022-06-03 15:04:03.719282,Complete,female,20s,2,recorded_audio_26VOmmm.wav,3
669,A disease is an abnormal condition affecting the body of an organism.,{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {disease}.,neutral,2022-07-27 12:40:01.129071,Complete,female,20s,0,recorded_audio_79NOSGu.wav,3
380,Marta curry favored with her teacher to get better grades.,{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {her teacher} and {better grades}.,happiness,2022-07-16 15:31:18.035558,Complete,female,20s,5,recorded_audio_hpODKYw.wav,3
295,The dinosaurs are breeding!,{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {breeding}.,sarcastic,2022-07-11 11:30:44.018215,Complete,female,20s,0,recorded_audio_6g0EJdS.wav,3
991,Several individuals are gathered on the beach.,"With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {gathered} and {the beach}.",sadness,2022-08-02 13:22:12.882630,Complete,female,20s,7,recorded_audio_LylE51q.wav,3
267,They divorced eight years later.,"Placing emphasis on {divorced} and {eight years later}, {user_id} said {transcription}.",disgust,2022-06-21 11:03:53.184215,Complete,female,20s,4,recorded_audio_OUgkVLj.wav,3
425,"Tom arrives at Karen's house, to find her handcuffed to the banister.","With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {Karen's house} and {banister}.",surprise,2022-07-16 16:14:22.220855,Complete,female,20s,6,recorded_audio_R7w4Gti.wav,3
863,The theater was closed for three months to complete the process.,{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {theater} and {three months}.,happiness,2022-07-29 13:10:12.501838,Complete,female,20s,7,recorded_audio_uKlgiXa.wav,3
